label,Trad_wtp3_bounds,ES_wtp3_bounds,treatment,mistakes_total,MPLWhy
63f78c9346da47f7f8f3aef9,"(45, 70)","(200, inf)",high,0.0,"i think having access to the truth is an important aspect of agency, and i respect alex's agency. when he is not told whether the notes are original or fake, i feel it's important to preserve his ability to guess correctly. "
60284b049e884437b220b172,"(200, inf)","(0, 0)",middle,0.0,"If he is told whether the notes are real or not, he will add or remove value to the books based on that knowledge. He loves economics and the value of the books to him would be much more than $200 so I chose for him to have the book over the bonus money for case 1. "
578d3224900cc80001d2e704,"(70, 100)","(10, 15)",middle,1.0,"My response were different because I think if he knows he is getting the fake notes, it is better to give him a bigger surprise bonus to make up for the fact that he didn't get the genuine notes."
5c830a66d6a4d0000164097d,"(100, 140)","(1, 2)",high,0.0,"If he isn't going to know that it is real when it is actually fake, he may as well get some money with his gift."
60fcd2dd707fa1b11edb5152,"(5, 7)","(5, 7)",middle,0.0,"I would really prefer that Alex get the original notes, whether he knows or not."
6266a87a7adacd7a91cabc93,"(45, 70)","(45, 70)",high,1.0,"I felt that at the $70 price point Alex could use the money (if he chose) to get the books and ask the professors to handwrite a real note. If he didn't find it worth it, he could keep the really well done fakes and take himself to a sympathy dinner and drinks. "
5f91a6bf59acc003a749718a,"(1, 2)","(0, 1)",middle,0.0,Because I prefer Alex getting surprise bonus for getting fake books.
642b13157475db9fd69de0b8,"(7, 10)","(-1, 0)",high,0.0,I'm confused and not understanding
63bc819194ca25a555eb8fb5,"(200, inf)","(70, 100)",low,1.0,I believe that if Alex doesn't know if the notes are fake that he won't be as disappointed to have the bonus of the cash to go with the book he will enjoy anyway. If Alex knows the notes are fake he might not be as excited to have the bonus cash as he would if he thought he got it and real notes from the authors.
6272923eedb5716b8b254954,"(25, 45)","(-inf, -1)",high,0.0,If we do not tell Alex if he is getting the fake notes then I feel less of a sense of guilt knowing that he probably would have preferred the original.
6429597d55809d51e610524e,"(45, 70)","(-1, 0)",high,0.0,Because the question is good and the question seems fake at times 
633dbba020f607c3522b86ed,"(10, 15)","(10, 15)",middle,0.0,"To be honest, I don't know Alex, and while I would prefer they receive the authentic notes if all else were equal, there is a point where I'd rather have the money. If I knew Alex, or had some potential interaction with them, my answers might be different."
59c843b646f72100019067ce,"(45, 70)","(0, 0)",low,1.0,"Because in one of the cases he won't know, so it doesn't matter to me which one he gets, he knows it's most likely a fake."
6107b6ddf2ad2f4071c2c854,"(25, 45)","(15, 25)",low,1.0,Because I fi knew I had a fake I would want more $$$$.
63d591da4548249893329bc1,"(15, 25)","(-1, 0)",low,0.0,"In Case 1, I would rather Alex get the books with the original notes because he would want to know that those are the books he would get. Not telling Alex which books he will get in Case 2 would mean that he wouldn't know whether the notes were original or fake; however, he would get a bonus with the fake notes if I chose that for him. "
608437f0b139060610c9f0c1,"(70, 100)","(70, 100)",middle,0.0,"Not sure how much money Alex has, but I would think $100 would be a carrot to dangle in front of him and cause him to forego the REAL signed books.  That's my opinion and I'm sticking with it....."
5f456942485340144549178e,"(200, inf)","(200, inf)",low,2.0,I think Alex would prefer the original notes because he likes economics very much.  The original notes mean more to him than the money
5f9f0e68b9f7035144cef331,"(200, inf)","(140, 200)",high,0.0,case 1 he will not know the difference so give him $200 to enjoy.  Case 2 he will know so we'll let him just be happy knowing he got the author's notes
63d2bc12a843f8466a8f83e0,"(140, 200)","(140, 200)",middle,0.0,"I feel that overall the books should be the original since that has the most meaning to him, and I also think that even if it is fake or not he would still appreciate the gift no matter what."
60edac884fef13c0b0660daf,"(200, inf)","(200, inf)",low,1.0,I just personally think it is better if he receives the books with the real notes.  No amount of bonus changed my mind about that. 
5a9998a14eecca0001dd791e,"(3, 5)","(1, 2)",high,0.0,"I thought he should get more for the fake ones, because he was not being told he would get them"
5b9efb73d1ff7a00013bfe84,"(0, 0)","(0, 0)",low,0.0,"I am indifferent.  I do not care what books Alex gets.  It is an unrealistic scenario and I have no stake in this fake scenario, so who cares?"
5a8d8079190420000156435d,"(0, 1)","(0, 1)",middle,0.0,I think the sentiment of having the originals would be important/appreciated by him.
6123fc5fe45f1905d9e7fe29,"(200, inf)","(0, 1)",high,0.0,"I just felt since he loves Economics, he should get the real notes"
5c11f3face422b0001d69416,"(140, 200)","(200, inf)",middle,0.0,"In a case where you were not going to tell Alex if the notes were real or fake, I always wanted him to have the real notes because I believe that as someone who loves economics he would really enjoy having authentic notes from the famous authors.  When you were going to tell Alex about the authenticity of the notes, I still believed he would prefer the books with real notes over a relatively small cash bonus.  However, I did believe that he would like the largest cash bonus of $200 and the books with fake notes, as long as you were honest with him about them being fake.  "
5e14d563c4e155ae93907ae1,"(0, 0)","(0, 0)",middle,0.0,"I gave the same response of indifference, so I'm not sure why you're asking this. Since there's no detectable difference between the notes, I'd want to maximize the bonus."
5c4af67cdccaa800016b3192,"(200, inf)","(200, inf)",low,1.0,"Alex loves economics. I'd want him to have something that's authentic to it, whether he'll ever know it or not. I think there's more value in something original like that."
5e5553e6bcdb1e55a43c78f7,"(200, inf)","(200, inf)",high,1.0,I just want Alex to get the original notes because he is so interested in economics and admires the authors of the books.  The monetary bonus while getting the fake notes is completely irrelevant to me because that is not what he is seeking.
5ade6e74066c510001d43903,"(45, 70)","(0, 0)",high,0.0,In case two I wanted to give him a chase to see if he really wanted the book after knowing it was original or fake.
63d7a6a997f03198526a1941,"(0, 1)","(70, 100)",low,2.0,Because the books seem good though it's fake
6092dea4efd6d61350f0fdbf,"(0, 1)","(0, 1)",middle,0.0,I think he should receive the original notes book unless there's money involved then I was okay with giving the fake notes. 
61188057fe5a395476806c12,"(0, 0)","(0, 0)",low,1.0,I gave the same answer because I don't truly feel like I am actually shouldering the responsibility of the decision. They highest likelihoods in both scenarios are for receiving fake one. I feel like everything is more left up to chance. 
5f5ce7f940a2614f6cb6e747,"(0, 1)","(0, 0)",high,0.0,"I felt like there may be a bigger bonus if the answer was different, so I chose indifferent in Case 2.  "
62694f79608ed29b7af936b1,"(25, 45)","(15, 25)",middle,1.0, would not want to give someone fake items espically from a book. If i had to choose fake i would want this person t be compensate because i feel like i cheated him and was not honest im not a liar.
647a1ba880ac431642768f36,"(200, inf)","(200, inf)",middle,0.0,My responses are the same because whether Alex knows or not he should be given the originals. In my world deception is not an option.
5ffb8c5b60571908f3ac19fa,"(70, 100)","(70, 100)",high,0.0,"I think the extra money is enough to warrant the fake notes. The fake notes will still provide insight and be interesting to a reader like Alex who is a fan, the extra money will be a nice a bonus added on top of that. "
62bb31196b1faed16b34e914,"(200, inf)","(200, inf)",middle,0.0,If the choice were given to me personally that's what I'd choose. A book with authentic notations by an author I truly respect is absolutely worth more than $200.
63cc5fddd5813c609d5b28d5,"(140, 200)","(70, 100)",high,0.0,Because in the first one he will never know and can't tell the difference so why not give him a little money too.  But in the 2nd one he will know and I think that it's important to him to have the original notes however 200 is a good amount of money.
644087beeb531ba7b10ae320,"(100, 140)","(100, 140)",middle,0.0,"I wanted Alex to have the original in any case, because the value was there whether he knew it or not."
56d0901c197fb1000b2348ee,"(45, 70)","(45, 70)",high,1.0,"I think that he should be told and I think he should get the original notes. Even though the fake ones can't be distinguished between the real ones, they're still fake. Real ones are always better no matter what. "
629e1261dc860cbee1a8be12,"(70, 100)","(70, 100)",high,1.0,"I think that Alex would enjoy the book and a gift of $100 more with or without real or fake notes. Regardless, there is a 25% chance that he will receive fake notes, so I think that with or without fake notes the $100 or more would still make the gift valuable. "
6152095d0b65b445c020dab6,"(15, 25)","(10, 15)",low,0.0,I felt that having some kind of bonus along with the uncertainty of not being told which books he got would be somewhat more of a consolation to him.
64789de1dfefcdfa1cc12542,"(15, 25)","(15, 25)",high,1.0,Because the gift or award should not change based on Alex's knowledge. It feels unethical to essential provide a potentially lower value gift by withholding information
568d286ab5a2c2000cb6a91c,"(200, inf)","(70, 100)",high,2.0,"I think if he will not know if the notes are real or fake, what harm will it do to think its real plus get $100"
6407946a4bb4212372843398,"(25, 45)","(0, 0)",middle,0.0,"I feel like it doesn't amtter as much if he gets the original or fake notes if he doesn't now, since nobody can tell the difference between them and he will still be getting almost the same value. Since even the professors can't tell the difference, it won't be any less important to him."
