participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.finished,participant.Trad_strict,participant.ES_strict,participant.switch_order,participant.confirm,participant.start_time,participant.end_time,participant.treatment,participant.WTP_same,participant.choices_orders,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.development,session.config.real_world_currency_per_point,session.config.participation_fee,session.config.name,session.prolific_completion_url,welfare.1.player.id_in_group,welfare.1.player.role,welfare.1.player.payoff,welfare.1.player.browser,welfare.1.player.confirm,welfare.1.player.ES_wtp,welfare.1.player.Trad_wtp,welfare.1.player.ES_learn,welfare.1.player.Trad_learn,welfare.1.player.ES_wtp2,welfare.1.player.Trad_wtp2,welfare.1.player.ES_learn2,welfare.1.player.Trad_learn2,welfare.1.player.ES_wtp3,welfare.1.player.Trad_wtp3,welfare.1.player.ES_learn3,welfare.1.player.Trad_learn3,welfare.1.player.MPLWhy,welfare.1.player.experience,welfare.1.player.experienceWhy,welfare.1.player.arkansas,welfare.1.player.arkansasWhy,welfare.1.player.warhol,welfare.1.player.warholWhy,welfare.1.player.cq1,welfare.1.player.cq2,welfare.1.player.cq3,welfare.1.player.cq4,welfare.1.player.cq5,welfare.1.player.cq6_treatments,welfare.1.player.cq6_ambiguous,welfare.1.player.feedback,welfare.1.player.feedbackDifficulty,welfare.1.player.feedbackUnderstanding,welfare.1.player.feedbackSatisfied,welfare.1.player.feedbackPay,welfare.1.player.cq1_mistakes,welfare.1.player.cq2_mistakes,welfare.1.player.cq3_mistakes,welfare.1.player.cq4_mistakes,welfare.1.player.cq5_mistakes,welfare.1.player.cq6_ambiguous_mistakes,welfare.1.player.cq6_treatments_mistakes,welfare.1.player.ES_learn_mistakes,welfare.1.player.Trad_learn_mistakes,welfare.1.player.ES_learn2_mistakes,welfare.1.player.Trad_learn2_mistakes,welfare.1.player.ES_learn3_mistakes,welfare.1.player.Trad_learn3_mistakes,welfare.1.player.timeSubmitted_PostCQs,welfare.1.player.timeSubmitted_Cases,welfare.1.player.timeSubmitted_Cases2,welfare.1.player.timeSubmitted_Cases3Explain,welfare.1.player.timeSubmitted_Cases3,welfare.1.player.timeSubmitted_ReviewStatements,welfare.1.player.timeSubmitted_PostMPL,welfare.1.group.id_in_subsession,welfare.1.subsession.round_number,welfare.2.player.id_in_group,welfare.2.player.role,welfare.2.player.payoff,welfare.2.player.browser,welfare.2.player.confirm,welfare.2.player.ES_wtp,welfare.2.player.Trad_wtp,welfare.2.player.ES_learn,welfare.2.player.Trad_learn,welfare.2.player.ES_wtp2,welfare.2.player.Trad_wtp2,welfare.2.player.ES_learn2,welfare.2.player.Trad_learn2,welfare.2.player.ES_wtp3,welfare.2.player.Trad_wtp3,welfare.2.player.ES_learn3,welfare.2.player.Trad_learn3,welfare.2.player.MPLWhy,welfare.2.player.experience,welfare.2.player.experienceWhy,welfare.2.player.arkansas,welfare.2.player.arkansasWhy,welfare.2.player.warhol,welfare.2.player.warholWhy,welfare.2.player.cq1,welfare.2.player.cq2,welfare.2.player.cq3,welfare.2.player.cq4,welfare.2.player.cq5,welfare.2.player.cq6_treatments,welfare.2.player.cq6_ambiguous,welfare.2.player.feedback,welfare.2.player.feedbackDifficulty,welfare.2.player.feedbackUnderstanding,welfare.2.player.feedbackSatisfied,welfare.2.player.feedbackPay,welfare.2.player.cq1_mistakes,welfare.2.player.cq2_mistakes,welfare.2.player.cq3_mistakes,welfare.2.player.cq4_mistakes,welfare.2.player.cq5_mistakes,welfare.2.player.cq6_ambiguous_mistakes,welfare.2.player.cq6_treatments_mistakes,welfare.2.player.ES_learn_mistakes,welfare.2.player.Trad_learn_mistakes,welfare.2.player.ES_learn2_mistakes,welfare.2.player.Trad_learn2_mistakes,welfare.2.player.ES_learn3_mistakes,welfare.2.player.Trad_learn3_mistakes,welfare.2.player.timeSubmitted_PostCQs,welfare.2.player.timeSubmitted_Cases,welfare.2.player.timeSubmitted_Cases2,welfare.2.player.timeSubmitted_Cases3Explain,welfare.2.player.timeSubmitted_Cases3,welfare.2.player.timeSubmitted_ReviewStatements,welfare.2.player.timeSubmitted_PostMPL,welfare.2.group.id_in_subsession,welfare.2.subsession.round_number
1368,zioryghk,63fedbfe6ef7fb3dd2718f5c,0,36,36,welfare,Finished,2023-08-23 15:35:03.715335,1,,,0.0,1,true,false,1,1,1692804903.8525665,1692806228.1664917,middle,0,2,hyxtp0i1,,,,,0,0,1.0,3.0,welfare,,1368,,0.0,Chrome 116,1,1,1,2,1,2,1,2,1,NA,"{""history"":[],""cutoff"":""left:8""}",,1,,,,,,,,1,1,2,2,3,,2,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1692805600.5402036,1692805624.8937757,1692805673.801043,1692805689.2613544,1692805727.7467296,1692805755.1795704,,1,1,1368,,0.0,,,,,,,,,,,,,,,"If he will never know whether he got the real or the fake notes, he might as well receive a cash bonus, however, if he knows I would rather him have the real notes until the bonus gets really high.",0,I want to genuinely experience life even if I can't tell the difference. I want to be authentic.,0,"John has incurred more required debt, however, if he chose to donate that is up to him.",1,That one person truly does have an original even if it is indistinguishable.,,,,,,,,Interesting research and relevant with all of the discussion of AI.,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1692805841.35546,1,2
1369,q90l8jic,64d51bcdead49bdcdb2ddc37,0,36,36,welfare,Finished,2023-08-23 15:35:07.838639,1,,,0.0,1,true,true,0,1,1692804907.9815407,1692807279.3763182,high,0,4,hyxtp0i1,,,,,0,0,1.0,3.0,welfare,,1369,,0.0,Chrome 115,1,1,1,2,1,1,1,2,1,"{""history"":[],""cutoff"":""left:9""}","{""history"":[],""cutoff"":""left:11""}",2,1,,,,,,,,1,1,2,2,3,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1692805759.492416,1692805864.0771284,1692805915.7548692,1692805960.2118177,1692806036.480457,1692806086.906587,,1,1,1369,,0.0,,,,,,,,,,,,,,,If Alex knows the notes are fake then they are not as wanted or authentic. So $200 may help him accept this. If he does not know then I felt that anything less than $100 is not worth giving for his wondering.,1,This would  give me a good feeling of satisfaction and happiness. Weather I know it or not at the time.,0,I think John would love to give to this cause. But for the government to raise his taxes takes away his control.,0,If no one knows than everyone remains in the same standing. ,,,,,,,,thank you,10,10,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1692806325.2638264,1,2
1370,6rgb811z,5ac015efe1099600016a5d17,0,36,36,welfare,Finished,2023-08-23 15:35:09.647287,1,,,0.0,1,true,false,1,1,1692804909.8463793,1692805376.737653,middle,0,4,hyxtp0i1,,,,,0,0,1.0,3.0,welfare,,1370,,0.0,Chrome 114,1,3,1,2,1,,1,,1,NA,"{""history"":[""right:5""],""cutoff"":""left:5""}",,1,,,,,,,,1,1,2,2,3,,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1692805024.12464,1692805042.5686548,1692805074.8682442,1692805103.4789252,1692805129.0122976,1692805141.402018,,1,1,1370,,0.0,,,,,,,,,,,,,,,"If Alex will not know if he got the fake notes and he knows he may have gotten the fake notes, even if he gets the originals he will not know and will always have some doubt. Therefore it doesn't make a difference to either of us what he gets.",1,"My favorite thing in the world is to travel but certain life constraints make that difficult. It would be so cool to be able to experience other places without going through the hassle of travel, spending the money, etc.",0,"He has lost $100 and he doesn't even get to feel good about giving the money to people who need help, he just knows he is $100 poorer.",0,The person doesn't know it's real so doesn't get the satisfaction from that; even if he has the real one he will always doubt its authenticity. Also he will never be able to sell it for $20k+ because everyone else in the world will have doubt about its authenticity as well.,,,,,,,,,9,9,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1692805182.9802737,1,2
1371,mtxvx3hv,5d16badb7b0154001a282fdb,0,36,36,welfare,Finished,2023-08-23 15:35:16.314545,1,,,0.0,1,true,true,1,1,1692804916.3843029,1692806503.123118,high,0,6,hyxtp0i1,,,,,0,0,1.0,3.0,welfare,,1371,,0.0,Chrome 115,1,1,1,2,1,1,1,2,1,"{""history"":[],""cutoff"":""right:11""}","{""history"":[""right:11""],""cutoff"":""right:0""}",2,1,,,,,,,,1,1,2,2,3,1,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1692805665.1274438,1692805737.0247688,1692805777.875781,1692805820.7703736,1692805869.6950197,1692805909.0319035,,1,1,1371,,0.0,,,,,,,,,,,,,,,In case 1 I knew Alex would want the original books. In case 2 $200 was better than getting fake notes.,0,I prefer to always be in the here and now.,0,"Although it would be helping a family in need, which John wouldn't mind doing, it would be under a false premise since John would think the money was for something else.",1,Their investment in the painting would pay off. It would also have cultural and artistic significance.,,,,,,,,Instructions were very clear.,10,10,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1692806020.7626739,1,2
1372,ozpeqdlr,5e3b8f110d41ad3a7bc35019,0,36,36,welfare,Finished,2023-08-23 15:35:17.428174,1,,,0.0,1,true,true,1,1,1692804917.510834,1692805760.3415456,high,1,3,hyxtp0i1,,,,,0,0,1.0,3.0,welfare,,1372,,0.0,Chrome 103,1,1,1,2,1,1,1,2,1,"{""history"":[],""cutoff"":""right:8""}","{""history"":[],""cutoff"":""right:8""}",2,1,,,,,,,,1,1,2,2,3,1,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1692805163.184108,1692805191.028736,1692805212.835402,1692805228.6709726,1692805303.2924526,1692805312.613465,,1,1,1372,,0.0,,,,,,,,,,,,,,,"I didn't think Amex knowing or not was important for my decision. I wanted him to get the original notes unless he had a large enough monetary gift along with the books, even if he didn't know the notes were fake. ",0,"I would be concerned that using this machine would be akin to using a very addictive drug like heroin. I wouldn't want to become an ""experience machine"" addict. ",0,"If Jon knew about the floods, he would be better off potentially. However, since he does not know about them, all he sees is that he is paying an additional $100 in taxes, so he will be worse off based on that perspective. ",1,"They are better off, but they don't know it. But technically they do have the original copy so they are the person who ""won"" the  fake/real art print lottery. ",,,,,,,,The study was very clear to me. ,10,10,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1692805380.5626225,1,2
1373,8eavph0m,63b5681c49af1cbe651420bc,0,36,36,welfare,Finished,2023-08-23 15:35:22.406554,1,,,0.0,1,true,true,1,1,1692804922.4934819,1692805736.2442467,low,0,2,hyxtp0i1,,,,,0,0,1.0,3.0,welfare,,1373,,0.0,Chrome 115,1,1,1,2,1,1,1,2,1,"{""history"":[],""cutoff"":""left:7""}","{""history"":[],""cutoff"":""left:8""}",2,1,,,,,,,,1,1,2,2,3,2,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1692805146.9333994,1692805177.725735,1692805206.2225075,1692805232.639126,1692805282.695634,1692805296.4104066,,1,1,1373,,0.0,,,,,,,,,,,,,,,"In case 2, when Alex won't know which set of books he received, but will know that there is a 75% chance that he will receive the fake notes, he will most likely assume that the books he gets have fake notes. Therefore, I thought that he deserved some compensation for you just messing with him.",0,I prefer reality with all its bumps and surprises.,1,"It shows that, if John himself were to experience hardship due to a natural disaster, he could count on assistance from the government. Honestly, I can't imagine he wouldn't google the reason for the levy.",1,"I have a background in document authentication, and although the forgeries may be good, at some point they would be discovered, especially since it's known that they are out there. Authenticators would take this as a challenge.",,,,,,,,This was rather interesting. Thank you.,10,10,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1692805405.8515577,1,2
1374,s2i1lgbr,5ae59f8cc3c3ab00018f7185,0,36,36,welfare,Finished,2023-08-23 15:35:23.779280,1,,,0.0,1,true,false,0,1,1692804923.8608527,1692806601.1645231,high,0,3,hyxtp0i1,,,,,0,0,1.0,3.0,welfare,,1374,,0.0,Chrome 115,1,1,1,2,1,2,1,2,1,NA,"{""history"":[],""cutoff"":""right:7""}",,1,,,,,,,,1,1,2,2,3,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1692806013.5113826,1692806058.938931,1692806088.3002744,1692806137.035946,1692806169.083385,1692806182.4917462,,1,1,1374,,0.0,,,,,,,,,,,,,,,He might be okay with the fake notes if there is a high bonus to go along with it.,1,It would be fun to be able to experience new and exciting things that I would never be able to do in real life.,0,John should be able to decide for himself whether or not he wants to donate the money.,1,They might be able to differentiate the original from the copy someday.,,,,,,,,,10,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1692806227.2898932,1,2
1375,nfn9zevs,5dd2f94a238a913096c52317,0,36,36,welfare,Finished,2023-08-23 15:35:28.738578,1,,,0.0,1,true,false,1,1,1692804929.2313564,1692805446.1951299,high,0,1,hyxtp0i1,,,,,0,0,1.0,3.0,welfare,,1375,,0.0,Chrome 115,1,2,1,2,1,1,1,2,1,NA,"{""history"":[],""cutoff"":""right:5""}",,1,,,,,,,,1,1,2,2,3,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1692805124.8480566,1692805156.381742,1692805182.3621478,1692805199.2023702,1692805223.9807847,1692805237.131894,,1,1,1375,,0.0,,,,,,,,,,,,,,,If they are going to tell him I would prefer they are the originals.,1,It would be harmless and yet very fun.,0,He is losing his money.,1,originals are always better than fakes even if they are indistinguishable.,,,,,,,,,9,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1692805287.2170463,1,2
1376,tcm5zak9,5bddc463712eb800010d2e4d,0,36,36,welfare,Finished,2023-08-23 15:35:36.472718,1,,,0.0,1,true,true,1,1,1692804936.5911803,1692805611.4664087,middle,0,5,hyxtp0i1,,,,,0,0,1.0,3.0,welfare,,1376,,0.0,Chrome 115,1,1,1,2,1,1,1,2,1,"{""history"":[],""cutoff"":""left:9""}","{""history"":[""right:11""],""cutoff"":""left:10""}",2,1,,,,,,,,1,1,2,2,3,,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1692805036.0571902,1692805054.1760175,1692805071.9209766,1692805085.6921835,1692805109.5580752,1692805119.6452198,,1,1,1376,,0.0,,,,,,,,,,,,,,,"If Alex is told he is getting the original notes, then he should get the original notes unless the bonus is very large. The last two bonus amounts are large. If Alex isn't told, he should get the last three large bonus amounts.",0,"It's not real. I wouldn't want to trick my brain like that. I wouldn't want to feel ""real"" emotions that actually aren't real. ",0,He now has $100 less. It wasn't his choice to get taxed.,1,The original is authentic. It doesn't matter that the buyer will never be able to tell the difference. ,,,,,,,,,10,10,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1692805427.1364863,1,2
1377,eobdb6de,638553da17c73e0a8a036717,0,1,36,welfare,Welcome,2023-08-23 15:35:53.280370,1,,,0.0,,,,0,,1692804953.4152584,,low,,1,hyxtp0i1,,,,,0,0,1.0,3.0,welfare,,1377,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,1,1377,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,2
1378,bm40zccd,5607080ed7def20012b733c3,0,36,36,welfare,Finished,2023-08-23 15:36:21.713692,1,,,0.0,1,true,true,0,1,1692804981.77983,1692805935.721718,low,1,3,hyxtp0i1,,,,,0,0,1.0,3.0,welfare,,1378,,0.0,Chrome 116,1,1,1,2,1,1,1,2,1,"{""history"":[""right:11"",""left:11"",""right:11""],""cutoff"":""right:9""}","{""history"":[],""cutoff"":""right:9""}",2,1,,,,,,,,1,1,2,2,3,2,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1692805235.811605,1692805288.6715138,1692805304.1365795,1692805514.0110636,1692805563.594746,1692805570.2225296,,1,1,1378,,0.0,,,,,,,,,,,,,,,"Because info was given to me that Alex LOVES economics, I assume the original notes are much more valuable to him and I'd prefer to give him those than fake ones.",0,Distorting my reality and blurring the lines between reality and virtual reality seems scary. I imagine it would feel like tripping on drugs. ,0,John is freely giving money to help a good cause. He will have to pay more in taxes now and will maybe not be able to be so charitable in the future. ,0,"Since no one will ever know it is the original, it is worthless. Meaning it is as valuable as a fake one.",,,,,,,,,8,10,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1692805658.0817494,1,2
1379,16rqfh3d,63d41088860131e49a85cfac,0,36,36,welfare,Finished,2023-08-23 15:36:38.007068,1,,,0.0,1,false,true,1,1,1692805039.2019956,1692805634.790597,low,0,1,hyxtp0i1,,,,,0,0,1.0,3.0,welfare,,1379,,0.0,Chrome 116,1,1,2,2,1,1,1,2,1,"{""history"":[],""cutoff"":""right:4""}",NA,2,,,,,,,,,1,1,2,2,3,2,,,,,,,0,0,0,1,2,0,1,0,0,0,0,0,0,1692805347.5532906,1692805364.5277386,1692805371.4898117,1692805375.3775156,1692805405.2924562,1692805409.829627,,1,1,1379,,0.0,,,,,,,,,,,,,,,I wanted to give Alex a different option.,1,It seems like it would be a cool experience.,1,It is only a temporary increase and would be beneficial.,1,It is likely more valuable than the copy.,,,,,,,,,9,8,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1692805462.9241624,1,2
1380,q45xtpsi,63cee7f1f8ef24eb79c80270,0,36,36,welfare,Finished,2023-08-23 15:36:54.030909,1,,,0.0,1,true,false,1,1,1692805017.159693,1692805845.6780312,middle,0,3,hyxtp0i1,,,,,0,0,1.0,3.0,welfare,,1380,,0.0,Safari 16,1,3,1,2,1,,1,,1,NA,"{""history"":[],""cutoff"":""right:8""}",,1,,,,,,,,1,1,2,2,3,,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1692805230.9288652,1692805256.2420337,1692805282.1360657,1692805307.4108834,1692805332.7757087,1692805344.72081,,1,1,1380,,0.0,,,,,,,,,,,,,,,If he finds out if he's getting the original or fakes I think its be better if it was the original that he gets. If he doesn't find out then I doesn't fully matter which version he gets,1,It would let me experience something that I might not normally get to experience. Plus it would feel real.,0,John is still paying $100 whether it's for a good cause or not and whether he would be willing to donate anyways.,1,Because it is the original so it would be worth more money and was actually created by the artist.,,,,,,,,,10,10,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1692805449.1556535,1,2
1381,i0jy8720,5d3b9f531850400001d2bac9,0,36,36,welfare,Finished,2023-08-23 15:36:57.605283,1,,,0.0,1,true,true,1,1,1692805017.689166,1692805687.6785798,low,1,5,hyxtp0i1,,,,,0,0,1.0,3.0,welfare,,1381,,0.0,Chrome 115,1,1,1,2,1,1,1,2,1,"{""history"":[],""cutoff"":""left:7""}","{""history"":[],""cutoff"":""left:7""}",2,1,,,,,,,,1,1,2,2,3,2,,,,,,,0,0,0,0,0,0,1,0,0,1,0,0,0,1692805277.530012,1692805300.6526887,1692805315.9912136,1692805338.7283425,1692805364.6224933,1692805369.4282134,,1,1,1381,,0.0,,,,,,,,,,,,,,,I think the notes do not really matter since you cannot tell them apart but I am not sure Alex's opinion on it. I assume after $25 it would be a nice bonus to have the fake notes with the cash.,0,Reality and truth are really important to me. I do not like that I would not know the stimulation is not real. ,0,"This is a tricky one to answer, I think just financially he is worse off because he is out $100 and will not know why.",1,"Of course, having an original Andy Warhol is so interesting and unique! Even though you cannot tell it apart so they will never know it is still really cool. ",,,,,,,,,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1692805427.0077376,1,2
1382,jn88molh,60fde7eb8e3e931f2e24dbe0,0,36,36,welfare,Finished,2023-08-23 15:37:14.567667,1,,,0.0,1,true,true,0,1,1692805034.6343164,1692806000.5145519,high,0,5,hyxtp0i1,,,,,0,0,1.0,3.0,welfare,,1382,,0.0,Chrome 114,1,1,1,2,1,1,1,2,1,"{""history"":[],""cutoff"":""left:7""}","{""history"":[],""cutoff"":""left:8""}",2,1,,,,,,,,1,1,2,2,3,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1692805360.7910516,1692805398.76359,1692805426.766154,1692805450.712083,1692805488.2426164,1692805500.043453,,1,1,1382,,0.0,,,,,,,,,,,,,,,"I know that I would prefer a higher amount if I were to receive the fake notes and be made aware that they were fake, than if I were unaware that the notes were fake. I would want the bonus amount to be higher than the likely combined worth of the books with original notes, and if I were unaware whether the notes were fake or not, I'd want the bonus amount to be roughly worth the combined price of the books without any notes at all.",0,"I don't think I'd trust the experience machine to deliver accurate enough experiences, especially since I would experience them as reality, and I wouldn't want to have to recall back to these untrustworthy memories after the fact.",0,"John doesn't know where this increase in his tax money is going, so he doesn't get the benefit of know he's helping relieve an actual emergency situation, he only perceives the government is taking more of his money without providing an explanation.",0,"No matter what, the person will always doubt the provenance of their drawing, but, most likely, the person will always hope that they have the original and treat their drawing as if it were.",,,,,,,,NA,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1692805700.5748081,1,2
1383,tdy84pnp,5e51fbbc31127d237d48c881,0,36,36,welfare,Finished,2023-08-23 15:37:36.008235,1,,,0.0,1,true,true,1,1,1692805056.0819993,1692807543.0877569,middle,1,1,hyxtp0i1,,,,,0,0,1.0,3.0,welfare,,1383,,0.0,Chrome 116,1,1,1,2,1,1,1,2,1,"{""history"":[],""cutoff"":""left:11""}","{""history"":[],""cutoff"":""left:11""}",2,1,,,,,,,,1,1,2,2,3,,2,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1692805842.8944845,1692805955.969314,1692806055.1848333,1692806135.1847193,1692806198.7515154,1692806212.472822,,1,1,1383,,0.0,,,,,,,,,,,,,,,"I believe the original is valuable. In all honesty, it is just a note written by a human and the fake one says the same thing and is indistinguishable from the real one, so it shouldn't really matter if it is real or not.. but to me, it's the principle. They took the time to write that note and wrote what came to them. To me, that is special. Money is money and you can always make more. The book with the real note is more special to me than some money. But I don't know Alex. If Alex is struggling, maybe I should have chosen the money. It is still the same two books and same two personalized notes... ugh. I am indecisive. I still feel the original is more valuable sentimentally speaking.",1,"My life is completely miserable because I am not truly loved [properly] by anyone (even family) and I feel like I am stuck in a soul killing cycle of similar traumatic and torturous situations that I will never escape. If I could choose to experience something that I have no real way to experience in my real life now, I would absolutely go do that.",0,I think John losing money means he is worse off financially than before.,0,"I do not really know what the term ""better off"" means here. If nobody will EVER know which is the original, then really the original does not have anymore value than the next person who has a fake.",,,,,,,,I greatly enjoyed this study. It was highly interesting and you did a really great job making sure people had to pay attention and know what was going on without kicking people out if they misunderstood a bit. I wish all the studies I did were like this one. You really cared to make sure people understood and answered correctly (how they really felt). It made it harder for people who do not really care about the study and just want paid to click through and not give real answers. I always pay attention and take these things seriously because I deeply care for people and the effort they put into research. This was quite interesting and made me think a lot. I'm not sure how I feel about the Warhol thing. That was really cool to hear about though. Thank you! (:,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1692806571.8386025,1,2
1384,t8vovni1,60c382725a7a55abef2e8e99,0,36,36,welfare,Finished,2023-08-23 15:38:18.728131,1,,,0.0,1,true,true,0,1,1692805098.8025072,1692807314.5605774,middle,0,5,hyxtp0i1,,,,,0,0,1.0,3.0,welfare,,1384,,0.0,Chrome 115,1,1,1,2,1,1,1,2,1,"{""history"":[""left:9""],""cutoff"":""left:9""}","{""history"":[],""cutoff"":""right:11""}",2,1,,,,,,,,1,1,2,2,3,,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1692805696.7938318,1692805756.6969843,1692805775.8189533,1692806597.0956004,1692806663.2177062,1692806674.077076,,1,1,1384,,0.0,,,,,,,,,,,,,,,"I feel like if he is never going to know whether they are fake or not, that maybe he'd like a bonus with it, but only if it was a decent amount. ",0,"I feel like this would make real life seem so much more dull or less rewarding. I wouldn't want to stay in the machine forever, and I wouldn't want to make my real life seem lesser, so I wouldn't do it. ",1,"It says that John would gladly contribute $100 if he knew about it, which means he wants to help them. So he would be better off if the government raised the tax, cause then John would get what he wanted, which was to help them out.",0,"If there is genuinely no way to tell the difference, then no, they aren't better off.",,,,,,,,,10,10,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1692806717.3817487,1,2
